year,adm1_name,lc_class,lc_name,growing_mean_ndvi,anomaly_growing_mean_ndvi,summer_temp_anomaly,summer_sm_anomaly,stress_score,resistance_candidate
2020.0,Thueringen,3,cropland,0.607236262390716,-0.003277693407060662,-0.38552699803603857,0.001435632842591964,-0.386962630878631,-0.00939571798414337
2021.0,Baden-Wuerttemberg,1,forest,0.7282481221501828,-4.985397801604623E-4,-1.6401240793021756,0.05745597499049793,-1.697580054292673,-5.132847991073288E-4
2021.0,Bayern,1,forest,0.7190202797178461,0.006497271493651793,-1.3137791467164135,0.050607568977028956,-1.3643867156934373,0.0037466673921483186
2021.0,Berlin,1,forest,0.6066731795309978,-0.003530067707143342,-0.4918587902294902,0.04091727946573772,-0.5327760696952278,-0.006450601922444518
2021.0,Brandenburg,1,forest,0.6894449061044526,0.011844305988586948,-0.45971076103076025,0.04044445396212633,-0.5001552149928871,0.02541391099480891
2021.0,Bremen,1,forest,0.6525413315339631,0.007698914594177791,-0.31557522955210177,0.04860697268064594,-0.3641822022327477,0.02100119958411225
2021.0,Hamburg,1,forest,0.6136437386825954,2.7085231815724125E-4,-0.07690296948862424,0.02912829530305171,-0.10603126479167592,0.005901176224817772
2021.0,Hessen,1,forest,0.7195798455769278,0.005287623457937145,-1.253924381828212,0.07001289957656996,-1.3239372814047765,0.004138581296426517
2021.0,Mecklenburg-Vorpommern,1,forest,0.6863310718370644,0.005183438537829663,0.04515931471689752,0.0099900313384342,0.03516928337846338,0.0735354980547924
2021.0,Niedersachsen,1,forest,0.7094125082517311,0.008148831622922958,-0.4961380389775869,0.044139581550507255,-0.5402776205280937,0.018212435280218008
2021.0,Nordrhein-Westfalen,1,forest,0.6909338460060394,-0.0025305381325100465,-1.072323136158703,0.06886180526882486,-1.1411849414275268,-0.001664471734951487
2021.0,Rheinland-Pfalz,1,forest,0.7188033390202121,-0.0026887933624288865,-1.4810100623784375,0.07939978780341492,-1.5604098501818553,-0.0019489754295264857
2021.0,Saarland,1,forest,0.7055574009306905,0.003181212116312758,-1.626645704243865,0.0840603274488893,-1.7107060316927547,0.0017677122879536913
2021.0,Sachsen,1,forest,0.6970663123685624,0.017956409578748004,-0.9541627109515798,0.05548933894921739,-1.0096520499007966,0.01782575731145327
2021.0,Sachsen-Anhalt,1,forest,0.6842829565235644,0.010178616083378165,-0.6997793493314949,0.05278017809312076,-0.752559527424616,0.01605605391427183
2021.0,Schleswig-Holstein,1,forest,0.7023131865424105,0.006877938079630847,0.009772611452567708,0.031234903621648553,-0.021462292169080906,0.15090215748231803
2021.0,Thueringen,1,forest,0.7186492274421368,0.015079447502279394,-1.1553829151815846,0.06509773092763989,-1.2204806461092248,0.012021724826535775
2021.0,Baden-Wuerttemberg,2,grassland,0.7284620689699823,7.557246548522855E-4,-1.5819028789045866,0.05147950168167354,-1.6333823805862586,-8.999940962961205E-6
2021.0,Bayern,2,grassland,0.7397267881994269,0.0022186330750843366,-1.2598010858292041,0.03704778001911881,-1.296848865848322,0.001032742200735856
2021.0,Berlin,2,grassland,0.6019923076923078,0.024410439560439645,-0.4618509453542252,0.041711767728183385,-0.5035627130824086,0.047531565159643185
2021.0,Brandenburg,2,grassland,0.6620749593914343,0.01767855402250722,-0.40675882687823545,0.04066184990630069,-0.4474206767845357,0.05204507969389604
2021.0,Bremen,2,grassland,0.7088914220776678,0.011903466744666476,-0.3278938689346762,0.050493760261307856,-0.37838762919598395,0.03140426666701955
2021.0,Hamburg,2,grassland,0.6659881273577167,0.004640972598496914,-0.10841162931234576,0.02846874758824654,-0.13688037690059227,0.03980336787861915
2021.0,Hessen,2,grassland,0.7278851917629445,0.018707508227281826,-1.2392522661008907,0.07136928351324724,-1.3106215496141378,0.014207406126667661
2021.0,Mecklenburg-Vorpommern,2,grassland,0.676492648928666,0.01084670658214223,0.07158272957889039,0.007517769299838427,0.06406496027905197,0.20333560376607934
2021.0,Niedersachsen,2,grassland,0.7274906206466518,0.013489064768177817,-0.32350283814855735,0.05485080220471719,-0.3783536403532745,0.039888754088184604
2021.0,Nordrhein-Westfalen,2,grassland,0.7120279525813868,0.006892084694977239,-1.0547613934973499,0.06884939404241087,-1.1236107875397612,0.007065159873219861
2021.0,Rheinland-Pfalz,2,grassland,0.6749303750613881,0.01153929738105297,-1.5110018955722564,0.08100177708753387,-1.5920036726597915,0.006469395564093746
2021.0,Saarland,2,grassland,0.7045587961992595,0.018078588708067563,-1.6474310292445098,0.08710052540253438,-1.7345315546470446,0.010204578721373711
2021.0,Sachsen,2,grassland,0.6774379051966322,0.017660896035631878,-0.9537353583368638,0.05556611727011914,-1.009301475606983,0.017250964093499525
2021.0,Sachsen-Anhalt,2,grassland,0.6655695061794374,0.02143007376048563,-0.5697011509478304,0.04483905999644822,-0.6145402109442787,0.044529228472204606
2021.0,Schleswig-Holstein,2,grassland,0.7214078465679054,0.002392672891773992,-0.014891468907353298,0.038513054026969806,-0.053404522934323094,0.049983556669459334
2021.0,Thueringen,2,grassland,0.7147927785538274,0.022932800192436598,-1.1573509142534582,0.0670016095644376,-1.2243525238178954,0.018489436190318988
2021.0,Baden-Wuerttemberg,3,cropland,0.6645070731724928,0.013588368864979375,-1.6437088720783806,0.06197242855982785,-1.7056813006382103,0.007626369656362436
2021.0,Bayern,3,cropland,0.6638137276537809,0.015640589825430682,-1.3830334470709311,0.05457701940358954,-1.43761046647452,0.010711375574606831
2021.0,Berlin,3,cropland,0.6050615384615384,0.02023804945054941,-0.45268503269415916,0.04119383801696119,-0.49387887071112035,0.0401645129949339
2021.0,Brandenburg,3,cropland,0.6390301996986515,0.023393067686731956,-0.3502355031737531,0.03606296781626773,-0.3862984709900214,0.09333898623561497
2021.0,Bremen,3,cropland,0.6131181464811785,0.026277382474573317,-0.41106603195902836,0.05107590553167437,-0.46214193749070265,0.055653757756545554
2021.0,Hamburg,3,cropland,0.6454769230769231,0.003980425824175793,-0.06127972702542195,0.02037343127183444,-0.08165315829725639,0.04342922707874591
2021.0,Hessen,3,cropland,0.6560272777029101,0.02264335887780687,-1.2519449293840947,0.06815322795644603,-1.3200981573405395,0.017252298143943124
2021.0,Mecklenburg-Vorpommern,3,cropland,0.648167721204007,0.014324388354791936,0.08815595637118442,0.007893035369885126,0.08026292100129918,0.30651371259790483
2021.0,Niedersachsen,3,cropland,0.6792974602313626,0.015171887517591711,-0.5198995938219004,0.04968261714924985,-0.5695822109711512,0.029890819880497525
2021.0,Nordrhein-Westfalen,3,cropland,0.6535379691575727,0.01920252503273651,-0.9938877556159715,0.06583562610402197,-1.0597233817199951,0.018796358791668546
2021.0,Rheinland-Pfalz,3,cropland,0.612541896148569,0.016235268331635508,-1.593634581361473,0.08045669108427879,-1.6740912724457508,0.009575909312271747
2021.0,Saarland,3,cropland,0.6617393156309883,0.015298939228031733,-1.633168101586897,0.08791807087150355,-1.7210861724584008,0.008500207713765286
2021.0,Sachsen,3,cropland,0.6405924799842638,0.026603492050090657,-0.9946439083274023,0.059124221994992655,-1.0537681303223956,0.025236045404704723
2021.0,Sachsen-Anhalt,3,cropland,0.6171979593022595,0.025255700020974037,-0.7463045900977768,0.05483563242793342,-0.8011402225257087,0.037730430572124475
2021.0,Schleswig-Holstein,3,cropland,0.6761917708055004,0.011399850938469232,0.03182839314371583,0.03283177648164967,-0.0010033833379338064,0.25532926852320015
2021.0,Thueringen,3,cropland,0.6383523452586031,0.027838389460825827,-1.1076384020967676,0.06706216537936559,-1.1747005674761337,0.023614079417208167
2022.0,Baden-Wuerttemberg,1,forest,0.7250451431343059,-0.003701518796036278,1.0819492899653211,-0.0451871574501788,1.1271364474154986,-0.002728480711829948
2022.0,Bayern,1,forest,0.6971208210027641,-0.015402187221430146,0.694942409185773,-0.02877244180338364,0.723714850989159,-0.020708617104968716
2022.0,Berlin,1,forest,0.5916361121457105,-0.0185671350924306,0.49120037719621806,-0.036652492145844436,0.5278528693420623,-0.03475283094963824
2022.0,Brandenburg,1,forest,0.6576158626056892,-0.01998473751017639,0.36110912738024464,-0.02859872887815001,0.38970785625839477,-0.05299068754565465
2022.0,Bremen,1,forest,0.6360401349527666,-0.008802281987018856,0.0907665756180239,-0.029291912912060628,0.12005848853008452,-0.08643980370090859
2022.0,Hamburg,1,forest,0.6053593855090188,-0.008013500855419438,0.22093666905801604,-0.03775089846461182,0.2586875675226279,-0.031874929803757765
2022.0,Hessen,1,forest,0.6984757877859594,-0.01581643433303069,0.8234767643168776,-0.04506514072797078,0.8685419050448487,-0.020428196495237312
2022.0,Mecklenburg-Vorpommern,1,forest,0.6697440892592248,-0.011403544040010653,0.22480374422395688,-0.02706035091209236,0.2518640951360492,-0.04747956813421601
2022.0,Niedersachsen,1,forest,0.6792635848908894,-0.02200009173791809,0.3845175447913244,-0.0455150510779535,0.43003259586927783,-0.06945847764096807
2022.0,Nordrhein-Westfalen,1,forest,0.6744610068005903,-0.019003377337959957,0.5103545867704753,-0.03198970309807645,0.5423442898685522,-0.037693076837178464
